,09_12_2021,09_11_2021
Altenberge,418,416
Emsdetten,1565,1560
Greven,1742,1734
Hopsten,330,330
Hörstel,838,837
Horstmar,238,240
Ibbenbüren,2132,2130
Ladbergen,213,213
Laer,209,209
Lengerich,1295,1285
Lienen,267,265
Lotte,648,648
Metelen,301,301
Mettingen,563,563
Neuenkirchen,515,513
Nordwalde,492,491
Ochtrup,931,931
Recke,535,535
Rheine,3528,3530
Saerbeck,206,205
Steinfurt,1396,1387
Tecklenburg,300,299
Westerkappeln,412,412
Wettringen,306,306
