,08_31_2021,08_30_2021
Altenberge,412,412
Emsdetten,1518,1513
Greven,1642,1629
Hopsten,329,328
Hörstel,804,804
Horstmar,219,217
Ibbenbüren,2066,2057
Ladbergen,201,200
Laer,204,204
Lengerich,1228,1219
Lienen,258,250
Lotte,632,631
Metelen,293,292
Mettingen,555,553
Neuenkirchen,498,494
Nordwalde,472,470
Ochtrup,891,889
Recke,524,523
Rheine,3391,3369
Saerbeck,201,199
Steinfurt,1318,1313
Tecklenburg,289,288
Westerkappeln,404,404
Wettringen,302,301
