,01_21_2022,01_20_2022
Altenberge,733,728
Emsdetten,2665,2628
Greven,2973,2932
Hopsten,558,548
Hörstel,1624,1591
Horstmar,453,448
Ibbenbüren,4090,4021
Ladbergen,371,363
Laer,410,408
Lengerich,2374,2318
Lienen,639,625
Lotte,1278,1248
Metelen,485,482
Mettingen,933,918
Neuenkirchen,1148,1121
Nordwalde,835,826
Ochtrup,1797,1783
Recke,912,898
Rheine,6751,6642
Saerbeck,462,449
Steinfurt,2802,2775
Tecklenburg,530,514
Westerkappeln,764,752
Wettringen,750,737
