,01_22_2022,01_21_2022
Altenberge,736,733
Emsdetten,2687,2665
Greven,3012,2973
Hopsten,558,558
Hörstel,1635,1624
Horstmar,453,453
Ibbenbüren,4129,4090
Ladbergen,378,371
Laer,412,410
Lengerich,2402,2374
Lienen,650,639
Lotte,1291,1278
Metelen,488,485
Mettingen,941,933
Neuenkirchen,1160,1148
Nordwalde,837,835
Ochtrup,1822,1797
Recke,918,912
Rheine,6804,6751
Saerbeck,468,462
Steinfurt,2838,2802
Tecklenburg,534,530
Westerkappeln,764,764
Wettringen,755,750
