,01_20_2022,01_19_2022
Altenberge,728,722
Emsdetten,2628,2597
Greven,2932,2887
Hopsten,548,539
Hörstel,1591,1568
Horstmar,448,447
Ibbenbüren,4021,3973
Ladbergen,363,357
Laer,408,406
Lengerich,2318,2288
Lienen,625,619
Lotte,1248,1231
Metelen,482,479
Mettingen,918,896
Neuenkirchen,1121,1103
Nordwalde,826,818
Ochtrup,1783,1754
Recke,898,871
Rheine,6642,6557
Saerbeck,449,435
Steinfurt,2775,2754
Tecklenburg,514,510
Westerkappeln,752,736
Wettringen,737,719
