,11_04_2021,11_03_2021
Altenberge,461,457
Emsdetten,1712,1696
Greven,1854,1838
Hopsten,369,367
Hörstel,923,916
Horstmar,277,264
Ibbenbüren,2380,2362
Ladbergen,223,222
Laer,224,223
Lengerich,1465,1461
Lienen,301,301
Lotte,751,734
Metelen,305,304
Mettingen,588,583
Neuenkirchen,637,629
Nordwalde,524,523
Ochtrup,1040,1036
Recke,559,556
Rheine,3941,3914
Saerbeck,227,226
Steinfurt,1561,1544
Tecklenburg,328,326
Westerkappeln,463,457
Wettringen,367,362
