,01_11_2022,01_10_2022
Altenberge,664,663
Emsdetten,2361,2347
Greven,2643,2634
Hopsten,512,510
Hörstel,1385,1380
Horstmar,420,413
Ibbenbüren,3659,3641
Ladbergen,324,321
Laer,382,379
Lengerich,2132,2126
Lienen,590,585
Lotte,1154,1152
Metelen,445,443
Mettingen,808,805
Neuenkirchen,988,982
Nordwalde,769,766
Ochtrup,1550,1544
Recke,802,791
Rheine,5955,5923
Saerbeck,372,369
Steinfurt,2512,2472
Tecklenburg,454,452
Westerkappeln,673,674
Wettringen,665,659
