,01_19_2022,01_18_2022
Altenberge,722,716
Emsdetten,2597,2564
Greven,2887,2840
Hopsten,539,536
Hörstel,1568,1535
Horstmar,447,440
Ibbenbüren,3973,3904
Ladbergen,357,350
Laer,406,403
Lengerich,2288,2269
Lienen,619,616
Lotte,1231,1215
Metelen,479,469
Mettingen,896,878
Neuenkirchen,1103,1078
Nordwalde,818,813
Ochtrup,1754,1714
Recke,871,862
Rheine,6557,6453
Saerbeck,435,428
Steinfurt,2754,2690
Tecklenburg,510,505
Westerkappeln,736,725
Wettringen,719,702
