,01_10_2022,01_09_2022
Altenberge,663,658
Emsdetten,2347,2336
Greven,2634,2613
Hopsten,510,508
Hörstel,1380,1370
Horstmar,413,412
Ibbenbüren,3641,3622
Ladbergen,321,319
Laer,379,377
Lengerich,2126,2112
Lienen,585,583
Lotte,1152,1146
Metelen,443,442
Mettingen,805,805
Neuenkirchen,982,978
Nordwalde,766,764
Ochtrup,1544,1538
Recke,791,785
Rheine,5923,5880
Saerbeck,369,367
Steinfurt,2472,2459
Tecklenburg,452,449
Westerkappeln,674,669
Wettringen,659,658
