,12_31_2021,12_30_2021
Ibbenbüren,3370,3336
Ladbergen,299,297
Laer,346,343
Lengerich,2034,2025
Lienen,546,536
Lotte,1080,1071
Metelen,404,403
Mettingen,768,765
Neuenkirchen,917,903
Nordwalde,716,710
Ochtrup,1388,1385
Recke,760,758
Rheine,5366,5317
Saerbeck,320,311
Steinfurt,2288,2271
Tecklenburg,412,412
Westerkappeln,631,631
Wettringen,623,618
Altenberge,609,601
Emsdetten,2214,2211
Greven,2417,2391
Hopsten,484,484
Hörstel,1282,1279
Horstmar,372,371
