,01_08_2022,01_07_2022
Altenberge,656,644
Emsdetten,2328,2307
Greven,2604,2571
Hopsten,508,503
Hörstel,1365,1355
Horstmar,409,407
Ibbenbüren,3613,3585
Ladbergen,318,317
Laer,372,372
Lengerich,2105,2087
Lienen,578,575
Lotte,1142,1135
Metelen,440,439
Mettingen,804,798
Neuenkirchen,977,967
Nordwalde,760,753
Ochtrup,1536,1509
Recke,785,782
Rheine,5864,5802
Saerbeck,366,362
Steinfurt,2446,2435
Tecklenburg,448,445
Westerkappeln,664,659
Wettringen,657,653
