,11_12_2021,11_11_2021
Altenberge,469,468
Emsdetten,1811,1802
Greven,1919,1915
Hopsten,375,372
Hörstel,954,948
Horstmar,295,295
Ibbenbüren,2451,2438
Ladbergen,234,231
Laer,232,231
Lengerich,1507,1496
Lienen,310,308
Lotte,779,777
Metelen,310,308
Mettingen,602,600
Neuenkirchen,665,660
Nordwalde,529,529
Ochtrup,1068,1064
Recke,575,574
Rheine,4088,4058
Saerbeck,232,232
Steinfurt,1629,1620
Tecklenburg,334,333
Westerkappeln,486,482
Wettringen,382,383
