,02_16_2022,02_15_2022
Altenberge,1073,1045
Emsdetten,4074,3973
Greven,4688,4553
Hopsten,820,804
Hörstel,2452,2404
Horstmar,746,718
Ibbenbüren,6608,6425
Ladbergen,616,601
Laer,694,681
Lengerich,3801,3714
Lienen,1203,1179
Lotte,2079,2033
Metelen,757,731
Mettingen,1639,1596
Neuenkirchen,1857,1804
Nordwalde,1303,1281
Ochtrup,3198,3098
Recke,1405,1374
Rheine,10472,10241
Saerbeck,837,783
Steinfurt,4233,4133
Tecklenburg,815,789
Westerkappeln,1416,1385
Wettringen,1206,1176
