,11_23_2021,11_22_2021
Altenberge,481,479
Emsdetten,1866,1860
Greven,2002,1992
Hopsten,393,390
Hörstel,1007,1005
Horstmar,316,313
Ibbenbüren,2605,2578
Ladbergen,258,256
Laer,256,246
Lengerich,1657,1638
Lienen,370,360
Lotte,821,817
Metelen,330,325
Mettingen,640,634
Neuenkirchen,695,691
Nordwalde,545,544
Ochtrup,1142,1124
Recke,610,601
Rheine,4312,4283
Saerbeck,243,242
Steinfurt,1764,1749
Tecklenburg,353,346
Westerkappeln,515,516
Wettringen,406,404
