,08_02_2021,08_01_2021
Altenberge,398,398
Emsdetten,1432,1430
Greven,1498,1497
Hopsten,326,326
Hörstel,769,769
Horstmar,206,206
Ibbenbüren,1887,1887
Ladbergen,190,190
Laer,199,199
Lengerich,1132,1132
Lienen,230,230
Lotte,577,577
Metelen,271,271
Mettingen,530,530
Neuenkirchen,466,466
Nordwalde,440,440
Ochtrup,810,810
Recke,505,505
Rheine,3048,3047
Saerbeck,194,194
Steinfurt,1215,1215
Tecklenburg,287,287
Westerkappeln,368,368
Wettringen,294,294
