,10_08_2021,10_07_2021
Altenberge,428,428
Emsdetten,1613,1612
Greven,1784,1783
Hopsten,345,344
Hörstel,857,857
Horstmar,247,246
Ibbenbüren,2195,2194
Ladbergen,218,218
Laer,220,219
Lengerich,1406,1403
Lienen,275,275
Lotte,668,666
Metelen,303,303
Mettingen,570,570
Neuenkirchen,552,549
Nordwalde,509,507
Ochtrup,978,976
Recke,545,544
Rheine,3705,3688
Saerbeck,215,215
Steinfurt,1470,1466
Tecklenburg,316,316
Westerkappeln,424,424
Wettringen,331,319
