,10_09_2021,10_08_2021
Altenberge,430,428
Emsdetten,1614,1613
Greven,1785,1784
Hopsten,345,345
Hörstel,858,857
Horstmar,247,247
Ibbenbüren,2195,2195
Ladbergen,220,218
Laer,220,220
Lengerich,1407,1406
Lienen,275,275
Lotte,668,668
Metelen,303,303
Mettingen,571,570
Neuenkirchen,553,552
Nordwalde,510,509
Ochtrup,978,978
Recke,545,545
Rheine,3713,3705
Saerbeck,215,215
Steinfurt,1474,1470
Tecklenburg,316,316
Westerkappeln,425,424
Wettringen,332,331
