,06_02_2021,06_01_2021
Altenberge,385,384
Emsdetten,1397,1396
Greven,1470,1469
Hopsten,325,325
Hörstel,761,757
Horstmar,203,203
Ibbenbüren,1862,1863
Ladbergen,189,189
Laer,196,196
Lengerich,1114,1114
Lienen,229,229
Lotte,558,557
Metelen,265,265
Mettingen,525,524
Neuenkirchen,457,457
Nordwalde,435,435
Ochtrup,785,785
Recke,499,499
Rheine,2961,2962
Saerbeck,186,185
Steinfurt,1200,1198
Tecklenburg,284,284
Westerkappeln,363,363
Wettringen,291,291
