,08_24_2021,08_23_2021
Altenberge,405,404
Emsdetten,1482,1475
Greven,1582,1565
Hopsten,328,328
Hörstel,791,788
Horstmar,211,210
Ibbenbüren,1988,1976
Ladbergen,193,192
Laer,202,201
Lengerich,1206,1196
Lienen,245,240
Lotte,615,604
Metelen,289,289
Mettingen,547,544
Neuenkirchen,488,483
Nordwalde,454,454
Ochtrup,868,857
Recke,511,509
Rheine,3281,3267
Saerbeck,197,197
Steinfurt,1260,1256
Tecklenburg,287,287
Westerkappeln,387,386
Wettringen,301,301
