,06_28_2021,06_27_2021
Altenberge,386,386
Emsdetten,1408,1407
Greven,1478,1478
Hopsten,326,326
Hörstel,760,760
Horstmar,203,203
Ibbenbüren,1867,1867
Ladbergen,189,189
Laer,196,196
Lengerich,1119,1119
Lienen,229,229
Lotte,565,565
Metelen,267,267
Mettingen,528,528
Neuenkirchen,466,466
Nordwalde,436,436
Ochtrup,788,788
Recke,498,498
Rheine,3000,3000
Saerbeck,187,187
Steinfurt,1202,1202
Tecklenburg,283,283
Westerkappeln,363,363
Wettringen,292,292
