,11_14_2021,11_13_2021
Altenberge,469,470
Emsdetten,1814,1813
Greven,1927,1922
Hopsten,375,375
Hörstel,964,962
Horstmar,297,297
Ibbenbüren,2466,2456
Ladbergen,236,235
Laer,233,232
Lengerich,1516,1511
Lienen,315,312
Lotte,787,782
Metelen,313,311
Mettingen,604,603
Neuenkirchen,668,666
Nordwalde,529,529
Ochtrup,1074,1074
Recke,579,578
Rheine,4127,4115
Saerbeck,232,232
Steinfurt,1649,1643
Tecklenburg,334,334
Westerkappeln,490,488
Wettringen,383,382
