,08_13_2021,08_12_2021
Altenberge,404,402
Emsdetten,1444,1443
Greven,1518,1517
Hopsten,327,327
Hörstel,772,772
Horstmar,207,206
Ibbenbüren,1929,1928
Ladbergen,191,190
Laer,201,201
Lengerich,1146,1146
Lienen,231,231
Lotte,594,590
Metelen,280,279
Mettingen,539,538
Neuenkirchen,471,470
Nordwalde,451,450
Ochtrup,826,824
Recke,505,505
Rheine,3138,3125
Saerbeck,194,194
Steinfurt,1223,1222
Tecklenburg,287,287
Westerkappeln,375,374
Wettringen,297,297
