,11_19_2021,11_18_2021
Altenberge,475,474
Emsdetten,1852,1839
Greven,1967,1956
Hopsten,386,384
Hörstel,995,985
Horstmar,308,306
Ibbenbüren,2539,2515
Ladbergen,245,242
Laer,239,237
Lengerich,1594,1569
Lienen,340,327
Lotte,815,808
Metelen,319,316
Mettingen,617,612
Neuenkirchen,684,683
Nordwalde,535,532
Ochtrup,1100,1093
Recke,594,588
Rheine,4228,4202
Saerbeck,240,239
Steinfurt,1721,1696
Tecklenburg,340,337
Westerkappeln,508,499
Wettringen,396,392
