,08_26_2021,08_25_2021
Altenberge,410,407
Emsdetten,1496,1488
Greven,1602,1593
Hopsten,328,328
Hörstel,796,791
Horstmar,213,213
Ibbenbüren,2029,2016
Ladbergen,197,195
Laer,204,202
Lengerich,1210,1208
Lienen,244,244
Lotte,625,622
Metelen,290,289
Mettingen,550,549
Neuenkirchen,490,490
Nordwalde,469,465
Ochtrup,875,871
Recke,516,513
Rheine,3325,3299
Saerbeck,197,197
Steinfurt,1285,1270
Tecklenburg,288,287
Westerkappeln,398,391
Wettringen,301,301
