,11_06_2021,11_05_2021
Altenberge,463,463
Emsdetten,1740,1730
Greven,1871,1867
Hopsten,371,370
Hörstel,929,924
Horstmar,283,280
Ibbenbüren,2399,2389
Ladbergen,227,226
Laer,225,224
Lengerich,1470,1468
Lienen,301,301
Lotte,756,754
Metelen,306,306
Mettingen,594,592
Neuenkirchen,647,643
Nordwalde,526,524
Ochtrup,1046,1042
Recke,562,560
Rheine,3990,3963
Saerbeck,230,229
Steinfurt,1577,1569
Tecklenburg,328,328
Westerkappeln,472,466
Wettringen,373,368
