,08_06_2021,08_05_2021
Altenberge,400,400
Emsdetten,1437,1435
Greven,1506,1506
Hopsten,326,326
Hörstel,770,769
Horstmar,206,206
Ibbenbüren,1900,1896
Ladbergen,190,190
Laer,200,200
Lengerich,1139,1139
Lienen,231,231
Lotte,582,580
Metelen,274,274
Mettingen,531,531
Neuenkirchen,468,468
Nordwalde,444,443
Ochtrup,816,816
Recke,505,505
Rheine,3075,3069
Saerbeck,194,194
Steinfurt,1218,1218
Tecklenburg,287,287
Westerkappeln,369,369
Wettringen,294,294
