,05_28_2021,05_27_2021
Altenberge,384,384
Emsdetten,1380,1374
Greven,1462,1460
Hopsten,318,319
Hörstel,755,755
Horstmar,202,203
Ibbenbüren,1854,1853
Ladbergen,188,188
Laer,196,196
Lengerich,1109,1107
Lienen,229,229
Lotte,555,554
Metelen,264,264
Mettingen,522,522
Neuenkirchen,457,457
Nordwalde,434,434
Ochtrup,781,780
Recke,498,497
Rheine,2940,2935
Saerbeck,185,185
Steinfurt,1200,1199
Tecklenburg,284,285
Westerkappeln,363,363
Wettringen,290,290
