,08_30_2021,08_29_2021
Altenberge,412,411
Emsdetten,1513,1508
Greven,1629,1627
Hopsten,328,328
Hörstel,804,804
Horstmar,217,216
Ibbenbüren,2057,2052
Ladbergen,200,198
Laer,204,204
Lengerich,1219,1218
Lienen,250,250
Lotte,631,630
Metelen,292,291
Mettingen,553,553
Neuenkirchen,494,494
Nordwalde,470,470
Ochtrup,889,888
Recke,523,520
Rheine,3369,3359
Saerbeck,199,199
Steinfurt,1313,1307
Tecklenburg,288,288
Westerkappeln,404,402
Wettringen,301,301
