,06_16_2021,06_15_2021
Altenberge,385,385
Emsdetten,1405,1405
Greven,1474,1474
Hopsten,326,326
Hörstel,761,761
Horstmar,203,203
Ibbenbüren,1866,1866
Ladbergen,189,189
Laer,196,196
Lengerich,1118,1118
Lienen,229,229
Lotte,563,564
Metelen,266,265
Mettingen,526,526
Neuenkirchen,463,463
Nordwalde,436,436
Ochtrup,788,788
Recke,498,498
Rheine,2992,2989
Saerbeck,187,187
Steinfurt,1203,1200
Tecklenburg,283,283
Westerkappeln,363,362
Wettringen,292,292
