,01_18_2022,01_17_2022
Altenberge,716,705
Emsdetten,2564,2542
Greven,2840,2812
Hopsten,536,531
Hörstel,1535,1504
Horstmar,440,439
Ibbenbüren,3904,3891
Ladbergen,350,342
Laer,403,402
Lengerich,2269,2241
Lienen,616,611
Lotte,1215,1212
Metelen,469,466
Mettingen,878,869
Neuenkirchen,1078,1068
Nordwalde,813,802
Ochtrup,1714,1676
Recke,862,841
Rheine,6453,6378
Saerbeck,428,422
Steinfurt,2690,2674
Tecklenburg,505,500
Westerkappeln,725,716
Wettringen,702,695
