,01_29_2022,01_28_2022
Altenberge,798,795
Emsdetten,3028,2981
Greven,3370,3316
Hopsten,612,601
Hörstel,1851,1832
Horstmar,481,478
Ibbenbüren,4648,4608
Ladbergen,435,432
Laer,467,465
Lengerich,2736,2704
Lienen,759,748
Lotte,1549,1525
Metelen,529,529
Mettingen,1140,1127
Neuenkirchen,1347,1317
Nordwalde,918,907
Ochtrup,2140,2103
Recke,1036,1022
Rheine,7743,7592
Saerbeck,576,559
Steinfurt,3141,3132
Tecklenburg,602,598
Westerkappeln,935,917
Wettringen,909,889
