,12_08_2021,12_07_2021
Altenberge,522,518
Emsdetten,1984,1975
Greven,2178,2168
Hopsten,434,432
Hörstel,1108,1103
Horstmar,339,338
Ibbenbüren,2909,2875
Ladbergen,281,276
Laer,296,288
Lengerich,1838,1821
Lienen,445,439
Lotte,948,941
Metelen,379,377
Mettingen,709,699
Neuenkirchen,788,777
Nordwalde,595,590
Ochtrup,1271,1270
Recke,685,685
Rheine,4705,4671
Saerbeck,255,255
Steinfurt,1986,1964
Tecklenburg,378,379
Westerkappeln,571,563
Wettringen,534,525
