,06_17_2021,06_16_2021
Altenberge,385,385
Emsdetten,1405,1405
Greven,1474,1474
Hopsten,326,326
Hörstel,760,761
Horstmar,203,203
Ibbenbüren,1866,1866
Ladbergen,189,189
Laer,196,196
Lengerich,1119,1118
Lienen,229,229
Lotte,563,563
Metelen,267,266
Mettingen,526,526
Neuenkirchen,462,463
Nordwalde,436,436
Ochtrup,788,788
Recke,498,498
Rheine,2993,2992
Saerbeck,187,187
Steinfurt,1203,1203
Tecklenburg,283,283
Westerkappeln,363,363
Wettringen,293,292
