,05_30_2021,05_29_2021
Altenberge,384,384
Emsdetten,1388,1387
Greven,1468,1465
Hopsten,322,321
Hörstel,756,756
Horstmar,203,202
Ibbenbüren,1863,1862
Ladbergen,189,189
Laer,196,196
Lengerich,1113,1109
Lienen,229,229
Lotte,556,555
Metelen,264,264
Mettingen,524,523
Neuenkirchen,457,457
Nordwalde,434,434
Ochtrup,783,781
Recke,499,499
Rheine,2954,2949
Saerbeck,185,185
Steinfurt,1199,1200
Tecklenburg,284,284
Westerkappeln,363,363
Wettringen,290,290
