,10_31_2021,10_30_2021
Altenberge,451,451
Emsdetten,1681,1676
Greven,1823,1817
Hopsten,365,363
Hörstel,908,902
Horstmar,256,256
Ibbenbüren,2335,2332
Ladbergen,220,220
Laer,222,222
Lengerich,1450,1449
Lienen,299,298
Lotte,718,716
Metelen,304,304
Mettingen,579,578
Neuenkirchen,621,617
Nordwalde,522,522
Ochtrup,1026,1018
Recke,553,552
Rheine,3871,3858
Saerbeck,225,222
Steinfurt,1524,1523
Tecklenburg,325,324
Westerkappeln,446,446
Wettringen,361,359
