,11_02_2021,11_01_2021
Altenberge,455,453
Emsdetten,1693,1689
Greven,1835,1833
Hopsten,366,365
Hörstel,914,911
Horstmar,260,257
Ibbenbüren,2357,2347
Ladbergen,222,221
Laer,222,222
Lengerich,1457,1453
Lienen,300,299
Lotte,733,726
Metelen,304,304
Mettingen,581,581
Neuenkirchen,623,623
Nordwalde,523,523
Ochtrup,1035,1029
Recke,554,554
Rheine,3903,3896
Saerbeck,225,225
Steinfurt,1541,1539
Tecklenburg,324,325
Westerkappeln,453,451
Wettringen,361,361
