,01_12_2022,01_11_2022
Altenberge,674,664
Emsdetten,2400,2361
Greven,2687,2643
Hopsten,516,512
Hörstel,1400,1385
Horstmar,427,420
Ibbenbüren,3687,3659
Ladbergen,325,324
Laer,387,382
Lengerich,2166,2132
Lienen,593,590
Lotte,1167,1154
Metelen,457,445
Mettingen,818,808
Neuenkirchen,1003,988
Nordwalde,772,769
Ochtrup,1568,1550
Recke,808,802
Rheine,6031,5955
Saerbeck,387,372
Steinfurt,2550,2512
Tecklenburg,469,454
Westerkappeln,680,673
Wettringen,671,665
