,11_18_2021,11_17_2021
Altenberge,474,473
Emsdetten,1839,1833
Greven,1956,1950
Hopsten,384,382
Hörstel,985,980
Horstmar,306,303
Ibbenbüren,2515,2507
Ladbergen,242,242
Laer,237,235
Lengerich,1569,1547
Lienen,327,324
Lotte,808,804
Metelen,316,316
Mettingen,612,610
Neuenkirchen,683,681
Nordwalde,532,531
Ochtrup,1093,1081
Recke,588,585
Rheine,4202,4185
Saerbeck,239,235
Steinfurt,1696,1683
Tecklenburg,337,336
Westerkappeln,499,496
Wettringen,392,390
