,12_24_2021,12_23_2021
Altenberge,587,582
Emsdetten,2166,2164
Greven,2306,2299
Hopsten,472,472
Hörstel,1210,1202
Horstmar,369,364
Ibbenbüren,3228,3211
Ladbergen,297,292
Laer,332,332
Lengerich,1967,1960
Lienen,508,504
Lotte,1038,1033
Metelen,391,390
Mettingen,752,750
Neuenkirchen,874,871
Nordwalde,690,688
Ochtrup,1356,1347
Recke,746,744
Rheine,5097,5065
Saerbeck,281,279
Steinfurt,2193,2176
Tecklenburg,393,394
Westerkappeln,621,620
Wettringen,607,603
