,11_26_2021,11_25_2021
Altenberge,490,482
Emsdetten,1888,1881
Greven,2052,2032
Hopsten,409,407
Hörstel,1027,1015
Horstmar,324,320
Ibbenbüren,2668,2645
Ladbergen,266,263
Laer,269,260
Lengerich,1706,1695
Lienen,398,385
Lotte,864,850
Metelen,344,340
Mettingen,657,652
Neuenkirchen,718,711
Nordwalde,552,548
Ochtrup,1179,1167
Recke,631,620
Rheine,4410,4364
Saerbeck,245,245
Steinfurt,1808,1782
Tecklenburg,364,358
Westerkappeln,525,523
Wettringen,414,411
