,12_04_2021,12_03_2021
Altenberge,507,503
Emsdetten,1952,1936
Greven,2149,2144
Hopsten,429,427
Hörstel,1081,1077
Horstmar,334,334
Ibbenbüren,2819,2807
Ladbergen,274,274
Laer,283,282
Lengerich,1790,1779
Lienen,435,430
Lotte,932,924
Metelen,374,371
Mettingen,694,693
Neuenkirchen,765,760
Nordwalde,573,571
Ochtrup,1252,1244
Recke,682,672
Rheine,4604,4585
Saerbeck,254,253
Steinfurt,1915,1899
Tecklenburg,377,375
Westerkappeln,552,550
Wettringen,490,484
