,12_07_2021,12_06_2021
Altenberge,518,513
Emsdetten,1975,1961
Greven,2168,2155
Hopsten,432,432
Hörstel,1103,1088
Horstmar,338,336
Ibbenbüren,2875,2848
Ladbergen,276,274
Laer,288,283
Lengerich,1821,1801
Lienen,439,437
Lotte,941,938
Metelen,377,374
Mettingen,699,697
Neuenkirchen,777,772
Nordwalde,590,580
Ochtrup,1270,1257
Recke,685,684
Rheine,4671,4638
Saerbeck,255,255
Steinfurt,1964,1934
Tecklenburg,379,378
Westerkappeln,563,559
Wettringen,525,514
