,11_29_2021,11_28_2021
Altenberge,490,490
Emsdetten,1897,1897
Greven,2076,2072
Hopsten,411,411
Hörstel,1042,1042
Horstmar,327,326
Ibbenbüren,2708,2701
Ladbergen,266,266
Laer,270,270
Lengerich,1722,1720
Lienen,411,410
Lotte,882,881
Metelen,352,351
Mettingen,669,668
Neuenkirchen,730,727
Nordwalde,557,556
Ochtrup,1204,1204
Recke,638,638
Rheine,4454,4451
Saerbeck,252,252
Steinfurt,1822,1822
Tecklenburg,364,365
Westerkappeln,530,530
Wettringen,419,417
