,01_15_2022,01_14_2022
Altenberge,703,685
Emsdetten,2507,2489
Greven,2780,2753
Hopsten,530,524
Hörstel,1477,1446
Horstmar,437,435
Ibbenbüren,3853,3805
Ladbergen,338,332
Laer,401,397
Lengerich,2228,2208
Lienen,610,601
Lotte,1206,1197
Metelen,465,464
Mettingen,858,843
Neuenkirchen,1049,1028
Nordwalde,795,790
Ochtrup,1667,1640
Recke,838,825
Rheine,6301,6196
Saerbeck,416,403
Steinfurt,2665,2634
Tecklenburg,497,484
Westerkappeln,708,704
Wettringen,693,688
