,09_26_2021,09_25_2021
Altenberge,424,424
Emsdetten,1595,1594
Greven,1764,1761
Hopsten,335,335
Hörstel,848,847
Horstmar,244,244
Ibbenbüren,2183,2182
Ladbergen,217,217
Laer,210,210
Lengerich,1386,1385
Lienen,274,274
Lotte,661,661
Metelen,303,303
Mettingen,569,569
Neuenkirchen,530,528
Nordwalde,502,502
Ochtrup,968,967
Recke,539,539
Rheine,3615,3612
Saerbeck,212,212
Steinfurt,1437,1437
Tecklenburg,314,313
Westerkappeln,424,424
Wettringen,308,308
