,11_08_2021,11_07_2021
Altenberge,464,463
Emsdetten,1759,1751
Greven,1877,1873
Hopsten,371,371
Hörstel,935,933
Horstmar,285,284
Ibbenbüren,2410,2402
Ladbergen,227,226
Laer,226,226
Lengerich,1481,1480
Lienen,301,301
Lotte,761,758
Metelen,307,307
Mettingen,598,597
Neuenkirchen,651,649
Nordwalde,526,526
Ochtrup,1050,1047
Recke,566,563
Rheine,4003,3999
Saerbeck,230,230
Steinfurt,1582,1581
Tecklenburg,328,328
Westerkappeln,476,474
Wettringen,373,373
