,02_04_2022,02_03_2022
Altenberge,869,852
Emsdetten,3327,3255
Greven,3802,3704
Hopsten,696,678
Hörstel,2020,1991
Horstmar,543,522
Ibbenbüren,5295,5117
Ladbergen,499,478
Laer,552,519
Lengerich,3091,2994
Lienen,952,894
Lotte,1757,1699
Metelen,588,575
Mettingen,1343,1285
Neuenkirchen,1500,1477
Nordwalde,1069,1034
Ochtrup,2500,2408
Recke,1149,1122
Rheine,8584,8385
Saerbeck,657,637
Steinfurt,3541,3435
Tecklenburg,665,648
Westerkappeln,1116,1057
Wettringen,1037,1011
