,01_26_2022,01_25_2022
Altenberge,775,761
Emsdetten,2849,2779
Greven,3182,3104
Hopsten,580,567
Hörstel,1768,1724
Horstmar,468,460
Ibbenbüren,4380,4293
Ladbergen,409,399
Laer,446,431
Lengerich,2579,2499
Lienen,696,676
Lotte,1416,1343
Metelen,509,504
Mettingen,1026,1001
Neuenkirchen,1255,1227
Nordwalde,880,869
Ochtrup,1967,1897
Recke,962,945
Rheine,7264,7111
Saerbeck,524,502
Steinfurt,3026,2968
Tecklenburg,561,546
Westerkappeln,849,811
Wettringen,832,798
