,01_17_2022,01_16_2022
Altenberge,705,703
Emsdetten,2542,2523
Greven,2812,2790
Hopsten,531,531
Hörstel,1504,1499
Horstmar,439,438
Ibbenbüren,3891,3873
Ladbergen,342,339
Laer,402,401
Lengerich,2241,2240
Lienen,611,611
Lotte,1212,1211
Metelen,466,465
Mettingen,869,867
Neuenkirchen,1068,1054
Nordwalde,802,802
Ochtrup,1676,1672
Recke,841,839
Rheine,6378,6348
Saerbeck,422,419
Steinfurt,2674,2668
Tecklenburg,500,500
Westerkappeln,716,709
Wettringen,695,693
