,09_16_2021,09_15_2021
Altenberge,420,419
Emsdetten,1577,1574
Greven,1749,1748
Hopsten,331,330
Hörstel,842,841
Horstmar,240,240
Ibbenbüren,2145,2144
Ladbergen,214,214
Laer,210,210
Lengerich,1349,1347
Lienen,270,271
Lotte,653,653
Metelen,302,302
Mettingen,565,564
Neuenkirchen,519,519
Nordwalde,495,494
Ochtrup,945,942
Recke,537,536
Rheine,3560,3546
Saerbeck,211,211
Steinfurt,1418,1411
Tecklenburg,310,310
Westerkappeln,418,416
Wettringen,307,307
