,06_05_2021,06_04_2021
Altenberge,385,385
Emsdetten,1401,1401
Greven,1474,1472
Hopsten,325,325
Hörstel,761,761
Horstmar,203,203
Ibbenbüren,1862,1861
Ladbergen,189,189
Laer,196,196
Lengerich,1115,1114
Lienen,229,229
Lotte,560,558
Metelen,265,265
Mettingen,526,526
Neuenkirchen,458,458
Nordwalde,435,435
Ochtrup,786,785
Recke,499,499
Rheine,2974,2970
Saerbeck,186,186
Steinfurt,1199,1199
Tecklenburg,284,284
Westerkappeln,363,363
Wettringen,291,291
