,12_10_2021,12_09_2021
Altenberge,538,530
Emsdetten,2009,1998
Greven,2192,2186
Hopsten,438,437
Hörstel,1123,1118
Horstmar,342,341
Ibbenbüren,2958,2942
Ladbergen,281,280
Laer,298,297
Lengerich,1867,1851
Lienen,450,447
Lotte,961,957
Metelen,382,381
Mettingen,720,716
Neuenkirchen,798,794
Nordwalde,612,604
Ochtrup,1295,1286
Recke,700,693
Rheine,4756,4740
Saerbeck,258,256
Steinfurt,2014,2000
Tecklenburg,379,378
Westerkappeln,579,576
Wettringen,556,550
