,08_10_2021,08_09_2021
Altenberge,401,400
Emsdetten,1441,1438
Greven,1516,1515
Hopsten,326,326
Hörstel,772,771
Horstmar,206,206
Ibbenbüren,1917,1917
Ladbergen,190,190
Laer,200,200
Lengerich,1141,1139
Lienen,231,231
Lotte,585,584
Metelen,277,277
Mettingen,533,533
Neuenkirchen,468,468
Nordwalde,446,446
Ochtrup,822,821
Recke,505,505
Rheine,3090,3084
Saerbeck,194,194
Steinfurt,1222,1221
Tecklenburg,287,287
Westerkappeln,370,370
Wettringen,296,295
