,12_21_2021,12_20_2021
Altenberge,576,570
Emsdetten,2150,2140
Greven,2288,2273
Hopsten,470,466
Hörstel,1194,1186
Horstmar,363,358
Ibbenbüren,3181,3145
Ladbergen,292,289
Laer,323,320
Lengerich,1953,1946
Lienen,503,498
Lotte,1024,1018
Metelen,390,388
Mettingen,749,747
Neuenkirchen,858,847
Nordwalde,683,673
Ochtrup,1339,1336
Recke,741,741
Rheine,5034,5004
Saerbeck,276,275
Steinfurt,2161,2137
Tecklenburg,390,390
Westerkappeln,614,612
Wettringen,601,599
