,02_05_2022,02_04_2022
Altenberge,879,869
Emsdetten,3399,3327
Greven,3884,3802
Hopsten,716,696
Hörstel,2056,2020
Horstmar,549,543
Ibbenbüren,5406,5295
Ladbergen,505,499
Laer,564,552
Lengerich,3155,3091
Lienen,966,952
Lotte,1784,1757
Metelen,605,588
Mettingen,1372,1343
Neuenkirchen,1525,1500
Nordwalde,1088,1069
Ochtrup,2570,2500
Recke,1170,1149
Rheine,8717,8584
Saerbeck,665,657
Steinfurt,3608,3541
Tecklenburg,678,665
Westerkappeln,1144,1116
Wettringen,1052,1037
