,12_03_2021,12_02_2021
Altenberge,503,500
Emsdetten,1936,1933
Greven,2144,2131
Hopsten,427,426
Hörstel,1077,1068
Horstmar,334,332
Ibbenbüren,2807,2784
Ladbergen,274,272
Laer,282,280
Lengerich,1779,1768
Lienen,430,429
Lotte,924,921
Metelen,371,366
Mettingen,693,682
Neuenkirchen,760,756
Nordwalde,571,570
Ochtrup,1244,1239
Recke,672,660
Rheine,4585,4561
Saerbeck,253,252
Steinfurt,1899,1885
Tecklenburg,375,374
Westerkappeln,550,546
Wettringen,484,463
