,01_23_2022,01_22_2022
Altenberge,744,736
Emsdetten,2729,2687
Greven,3051,3012
Hopsten,565,558
Hörstel,1677,1635
Horstmar,456,453
Ibbenbüren,4200,4129
Ladbergen,387,378
Laer,425,412
Lengerich,2437,2402
Lienen,661,650
Lotte,1313,1291
Metelen,490,488
Mettingen,969,941
Neuenkirchen,1176,1160
Nordwalde,847,837
Ochtrup,1857,1822
Recke,928,918
Rheine,6973,6804
Saerbeck,482,468
Steinfurt,2899,2838
Tecklenburg,540,534
Westerkappeln,782,764
Wettringen,784,755
