,01_31_2022,01_30_2022
Altenberge,811,801
Emsdetten,3086,3047
Greven,3427,3383
Hopsten,623,618
Hörstel,1890,1864
Horstmar,487,482
Ibbenbüren,4793,4683
Ladbergen,444,441
Laer,478,475
Lengerich,2793,2758
Lienen,807,761
Lotte,1590,1570
Metelen,539,531
Mettingen,1191,1152
Neuenkirchen,1388,1355
Nordwalde,957,932
Ochtrup,2166,2152
Recke,1047,1039
Rheine,7897,7775
Saerbeck,588,577
Steinfurt,3234,3149
Tecklenburg,610,601
Westerkappeln,978,941
Wettringen,939,913
