,10_05_2021,10_04_2021
Altenberge,427,427
Emsdetten,1609,1606
Greven,1782,1779
Hopsten,343,342
Hörstel,855,854
Horstmar,247,247
Ibbenbüren,2193,2193
Ladbergen,218,218
Laer,214,214
Lengerich,1399,1398
Lienen,275,275
Lotte,663,663
Metelen,303,303
Mettingen,570,570
Neuenkirchen,546,542
Nordwalde,506,506
Ochtrup,974,975
Recke,544,543
Rheine,3663,3659
Saerbeck,213,213
Steinfurt,1456,1453
Tecklenburg,316,315
Westerkappeln,425,424
Wettringen,311,311
