,09_05_2021,09_04_2021
Altenberge,417,417
Emsdetten,1537,1531
Greven,1689,1683
Hopsten,329,329
Hörstel,821,815
Horstmar,227,225
Ibbenbüren,2105,2091
Ladbergen,204,203
Laer,208,208
Lengerich,1251,1246
Lienen,260,260
Lotte,641,641
Metelen,295,295
Mettingen,558,558
Neuenkirchen,505,505
Nordwalde,481,481
Ochtrup,907,904
Recke,532,530
Rheine,3467,3464
Saerbeck,203,203
Steinfurt,1339,1338
Tecklenburg,297,297
Westerkappeln,411,411
Wettringen,304,304
