,08_01_2021,07_31_2021
Altenberge,398,398
Emsdetten,1430,1429
Greven,1497,1497
Hopsten,326,326
Hörstel,769,769
Horstmar,206,206
Ibbenbüren,1887,1887
Ladbergen,190,190
Laer,199,199
Lengerich,1132,1132
Lienen,230,230
Lotte,577,574
Metelen,271,271
Mettingen,530,530
Neuenkirchen,466,466
Nordwalde,440,440
Ochtrup,810,808
Recke,505,505
Rheine,3047,3047
Saerbeck,194,194
Steinfurt,1215,1215
Tecklenburg,287,287
Westerkappeln,368,368
Wettringen,294,294
