,11_09_2021,11_08_2021
Altenberge,466,464
Emsdetten,1775,1759
Greven,1892,1877
Hopsten,372,371
Hörstel,943,935
Horstmar,287,285
Ibbenbüren,2417,2410
Ladbergen,228,227
Laer,228,226
Lengerich,1486,1481
Lienen,305,301
Lotte,768,761
Metelen,307,307
Mettingen,597,598
Neuenkirchen,653,651
Nordwalde,527,526
Ochtrup,1057,1050
Recke,568,566
Rheine,4018,4003
Saerbeck,230,230
Steinfurt,1595,1582
Tecklenburg,329,328
Westerkappeln,476,476
Wettringen,373,373
