,09_14_2021,09_13_2021
Altenberge,418,418
Emsdetten,1576,1565
Greven,1749,1747
Hopsten,330,330
Hörstel,840,839
Horstmar,239,238
Ibbenbüren,2135,2134
Ladbergen,214,214
Laer,210,210
Lengerich,1334,1330
Lienen,268,269
Lotte,651,650
Metelen,301,301
Mettingen,564,563
Neuenkirchen,518,517
Nordwalde,493,492
Ochtrup,934,931
Recke,536,536
Rheine,3536,3532
Saerbeck,211,206
Steinfurt,1405,1400
Tecklenburg,304,301
Westerkappeln,413,412
Wettringen,307,306
