,01_02_2022,01_01_2022
Altenberge,613,611
Emsdetten,2221,2215
Greven,2444,2428
Hopsten,486,484
Hörstel,1299,1289
Horstmar,375,372
Ibbenbüren,3414,3377
Ladbergen,301,299
Laer,350,347
Lengerich,2037,2035
Lienen,550,546
Lotte,1090,1083
Metelen,414,406
Mettingen,770,769
Neuenkirchen,918,916
Nordwalde,721,716
Ochtrup,1415,1397
Recke,767,767
Rheine,5437,5389
Saerbeck,331,328
Steinfurt,2294,2291
Tecklenburg,419,412
Westerkappeln,632,632
Wettringen,629,626
